,0,1,2
11133,softwar,0,1
11134,restor,0,2
11135,momo,0,2
11136,pharma,0,1
11137,immov,0,1
11138,messi,0,1
11139,ansh,0,1
11140,f1,0,1
11141,billion,0,1
11142,rand,0,1
11143,bein,0,1
11144,tla,0,1
11145,tweng,0,1
11146,gene,0,1
11147,up.com,0,1
11148,counti,0,2
11149,cooler,0,1
11150,minhyuk,0,1
11151,gold,0,2
11152,1900,0,1
11153,😪,0,3
11154,yu,0,1
11155,hz,0,2
11156,selena,0,2
11157,emta,0,1
11158,hatigii,0,1
11159,b2aa,0,1
11160,yayyy,0,1
11161,anesthesia,0,1
11162,penrith,0,1
11163,emu,0,1
11164,plain,0,1
11165,staff,0,3
11166,untouch,0,1
11167,brienn,0,1
11168,lsh,0,1
11169,gunna,0,1
11170,former,0,1
11171,darn,0,1
11172,allah,0,4
11173,pakistan,0,2
11174,juudiciari,0,1
11175,horton',0,1
11176,dunkin,0,1
11177,socialis,0,1
11178,cara,0,1
11179,delevingne',0,1
11180,fear,0,1
11181,drug,0,1
11182,lace,0,1
11183,fank,0,1
11184,takfaham,0,1
11185,ufff,0,1
11186,sr,0,2
11187,dard,0,1
11188,katekyn,0,1
11189,ehh,0,1
11190,yeahhh,0,2
11191,hacharatt,0,1
11192,niwll,0,1
11193,defin,0,1
11194,wit,0,2
11195,goa,0,1
11196,lini,0,1
11197,kasi,0,3
11198,rhd,0,1
11199,1st,0,3
11200,wae,0,1
11201,subsid,0,1
11202,20th,0,1
11203,anniversari,0,1
11204,youngja,0,1
11205,harumph,0,1
11206,soggi,0,1
11207,weed,0,1
11208,ireland,0,3
11209,sakura,0,1
11210,flavour,0,1
11211,chokki,0,1
11212,🌸,0,1
11213,unavail,0,2
11214,richard,0,2
11215,laptop,0,2
11216,satya,0,1
11217,aditya,0,1
11218,🍜,0,3
11219,vibrat,0,1
11220,an,0,2
11221,cu,0,1
11222,dhaka,0,1
11223,jam,0,1
11224,shall,0,2
11225,cornetto,0,3
11226,noseble,0,1
11227,nintendo,0,3
11228,wew,0,1
11229,ramo,0,1
11230,ground,0,2
11231,shawn,0,1
11232,mend,0,1
11233,l,0,2
11234,dinghi,0,1
11235,skye,0,1
11236,store,0,3
11237,descript,0,2
11238,colleagu,0,2
11239,gagal,0,2
11240,txt,0,1
11241,sim,0,1
11242,nooot,0,1
11243,notch,0,1
11244,tht,0,2
11245,starv,0,4
11246,󾆖,0,1
11247,pyjama,0,1
11248,swifti,0,1
11249,sorna,0,1
11250,lurgi,0,1
11251,jim,0,2
11252,6gb,0,1
11253,fenestoscop,0,1
11254,etienn,0,1
11255,bandana,0,3
11256,bigger,0,2
11257,vagina,0,1
11258,suriya,0,1
11259,dangl,0,1
11260,mjhe,0,2
11261,aaj,0,1
11262,tak,0,3
11263,kisi,0,1
11264,kiya,0,1
11265,eyesight,0,1
11266,25x30,0,1
11267,aftenoon,0,1
11268,booor,0,1
11269,uuu,0,1
11270,boyfriend,0,8
11271,freebiefriday,0,1
11272,garag,0,1
11273,michael,0,1
11274,obvious,0,1
11275,denim,0,1
11276,somebodi,0,1
11277,ce,0,1
11278,gw,0,1
11279,anatomi,0,1
11280,no1,0,1
11281,morisette',0,1
11282,flash,0,1
11283,non-trial,0,1
11284,sayhernam,0,1
11285,lootcrat,0,1
11286,item,0,1
11287,inca,0,1
11288,trail,0,1
11289,sandboard,0,1
11290,derbi,0,1
11291,coffe,0,1
11292,unabl,0,3
11293,signatur,0,1
11294,dish,0,1
11295,unfamiliar,0,1
11296,kitchen,0,3
11297,coldest,0,1
11298,old',0,1
11299,14518344,0,1
11300,61,0,1
11301,thirdwheel,0,1
11302,lovebird,0,1
11303,nth,0,1
11304,imo,0,1
11305,familiar,0,1
11306,@juliettemaughan,0,1
11307,copi,0,1
11308,sensiesha,0,1
11309,eldest,0,1
11310,netbal,0,1
11311,😟,0,1
11312,keedz,0,1
11313,taybigail,0,1
11314,jordan,0,1
11315,tournament,0,1
11316,goin,0,1
11317,ps4,0,3
11318,kink,0,1
11319,charger,0,1
11320,streak,0,1
11321,scorch,0,1
11322,srski,0,1
11323,tdc,0,1
11324,egypt,0,1
11325,in-sensit,0,1
11326,cooper,0,3
11327,invit,0,1
11328,donna,0,1
11329,thurston,0,1
11330,collin,0,1
11331,quietli,0,2
11332,kennel,0,1
11333,911,0,1
11334,pluckersss,0,1
11335,gion,0,1
11336,886,0,1
11337,nsfw,0,1
11338,kidschoiceaward,0,1
11339,ming,0,1
11340,pbr,0,1
11341,shoutout,0,1
11342,periscop,0,1
11343,ut,0,1
11344,shawti,0,1
11345,naw,0,4
11346,sterling',0,1
11347,9muse,0,1
11348,hrryok,0,2
11349,asap,0,2
11350,wnt,0,1
11351,9:30,0,1
11352,9:48,0,1
11353,9/11,0,1
11354,bueno,0,1
11355,receptionist,0,1
11356,ella,0,2
11357,goe,0,4
11358,ketchup,0,1
11359,tasteless,0,1
11360,deantd,0,1
11361,justgotkanekifi,0,1
11362,notgonnabeactivefor,0,1
11363,2weeksdontmissittoomuch,0,1
11364,2013,0,1
11365,disney,0,2
11366,vlog,0,1
11367,swim,0,1
11368,turtl,0,2
11369,cnn,0,2
11370,straplin,0,1
11371,theatr,0,1
11372,guncontrol,0,1
11373,stung,0,2
11374,tweak,0,1
11375,thát',0,1
11376,powerpoint,0,1
11377,present,0,5
11378,diner,0,1
11379,no-no,0,1
11380,hind,0,1
11381,circuit,0,1
11382,secondari,0,1
11383,sodder,0,1
11384,perhap,0,2
11385,mobitel,0,1
11386,colin,0,1
11387,playstat,0,2
11388,charg,0,4
11389,exp,0,1
11390,misspelt,0,1
11391,wan,0,1
11392,hyungwon,0,2
11393,alarm,0,1
11394,needicecreamnow,0,1
11395,shake,0,1
11396,repeatedli,0,1
11397,nu-uh,0,1
11398,jace,0,1
11399,mostest,0,1
11400,vip,0,1
11401,urgh,0,1
11402,consol,0,1
11403,grigson',0,1
11404,carrot,0,1
11405,>:-(,0,4
11406,sunburn,0,1
11407,ughh,0,2
11408,enabl,0,1
11409,otter,0,1
11410,protect,0,1
11411,argh,0,1
11412,pon,0,1
11413,otl,0,2
11414,sleepov,0,2
11415,jess,0,2
11416,bebe,0,1
11417,fabina,0,1
11418,barrista',0,1
11419,plant,0,3
11420,pup,0,2
11421,brolli,0,1
11422,mere,0,2
11423,nhi,0,1
11424,dey,0,2
11425,serv,0,1
11426,kepo,0,1
11427,bitin,0,1
11428,pretzel,0,1
11429,bb17,0,1
11430,bblf,0,1
11431,fuckin,0,1
11432,vanilla,0,1
11433,latt,0,1
11434,skulker,0,1
11435,thread,0,1
11436,hungrrryyi,0,1
11437,icloud,0,1
11438,ipod,0,3
11439,hallyu,0,1
11440,buuut,0,1
11441,über,0,1
11442,oki,0,2
11443,8p,0,1
11444,champagn,0,1
11445,harlo,0,1
11446,torrentialrain,0,1
11447,lloyd,0,1
11448,asshol,0,1
11449,clearli,0,2
11450,knowww,0,2
11451,runni,0,1
11452,sehun,0,1
11453,sweater,0,1
11454,intoler,0,2
11455,xenophob,0,1
11456,wtfff,0,1
11457,tone,0,1
11458,wasnt,0,1
11459,1pm,0,2
11460,fantasi,0,1
11461,newer,0,1
11462,pish,0,1
11463,comparison,0,1
11464,remast,0,1
11465,fe14,0,1
11466,icon,0,2
11467,strawberri,0,1
11468,loos,0,1
11469,kapatidkongpogi,0,1
11470,steph,0,1
11471,mel,0,1
11472,longest,0,1
11473,carmen,0,1
11474,login,0,1
11475,respons,0,3
11476,00128835,0,1
11477,wingstop,0,1
11478,budg,0,1
11479,fuq,0,1
11480,ilhoon,0,1
11481,ganteng,0,1
11482,simpl,0,1
11483,getthescoop,0,1
11484,hearess,0,1
11485,677,0,1
11486,txt_shot,0,1
11487,standbi,0,1
11488,inatal,0,1
11489,zenmat,0,1
11490,namecheck,0,1
11491,whistl,0,1
11492,junmyeon,0,1
11493,ddi,0,1
11494,arini,0,1
11495,je,0,1
11496,bright,0,2
11497,igbo,0,1
11498,blamehoney,0,1
11499,whhr,0,1
11500,juan,0,1
11501,snuggl,0,1
11502,internship,0,1
11503,usag,0,1
11504,warn,0,1
11505,vertigo,0,1
11506,panic,0,1
11507,attack,0,4
11508,dual,0,1
11509,carriageway,0,1
11510,aragalang,0,1
11511,08,0,1
11512,tam,0,1
11513,bose,0,1
11514,theo,0,1
11515,anymoree,0,1
11516,rubbish,0,1
11517,cactu,0,1
11518,sorrri,0,1
11519,bowel,0,1
11520,nasti,0,2
11521,tumour,0,1
11522,faster,0,1
11523,puffi,0,1
11524,eyelid,0,1
11525,musica,0,1
11526,dota,0,1
11527,4am,0,1
11528,campsit,0,1
11529,miah,0,1
11530,hahay,0,1
11531,churro,0,1
11532,montana,0,2
11533,reign,0,1
11534,exampl,0,1
11535,inflat,0,1
11536,sic,0,1
11537,reset,0,1
11538,entlerbountli,0,1
11539,tinder,0,3
11540,dirtykik,0,2
11541,sexcam,0,3
11542,spray,0,1
11543,industri,0,1
11544,swollen,0,1
11545,distanc,0,2
11546,jojo,0,1
11547,postcod,0,1
11548,kafi,0,1
11549,din,0,1
11550,mene,0,1
11551,aj,0,1
11552,koi,0,1
11553,rewert,0,1
11554,bunta,0,1
11555,warnaaa,0,1
11556,tortur,0,2
11557,field,0,1
11558,wall,0,2
11559,iran,0,1
11560,irand,0,1
11561,us-iran,0,1
11562,nuclear,0,1
11563,mit',0,1
11564,expert,0,1
11565,sever,0,3
11566,li,0,1
11567,s2e12,0,1
11568,rumpi,0,1
11569,gallon,0,1
11570,ryan,0,1
11571,secret,0,2
11572,dandia,0,1
11573,rbi,0,1
11574,cage,0,2
11575,parrot,0,1
11576,1li,0,1
11577,commiss,0,1
11578,cag,0,1
11579,stripe,0,2
11580,gujarat,0,1
11581,tear,0,3
11582,ily.melani,0,1
11583,unlik,0,2
11584,talent,0,2
11585,deepxcap,0,1
11586,doin,0,3
11587,5:08,0,1
11588,thesi,0,11
11589,belieb,0,2
11590,gtg,0,1
11591,compet,0,1
11592,vv,0,1
11593,respect,0,5
11594,opt-out,0,1
11595,vam,0,1
11596,spece,0,1
11597,ell,0,1
11598,articl,0,1
11599,sexyameli,0,1
11600,fineandyu,0,1
11601,gd,0,1
11602,flesh,0,1
11603,daft,0,1
11604,imsorri,0,1
11605,aku,0,1
11606,chelsea,0,2
11607,koe,0,1
11608,emyu,0,1
11609,confetti,0,1
11610,bf,0,2
11611,sini,0,1
11612,dipoppo,0,1
11613,hop,0,2
11614,bestweekend,0,1
11615,okay-ish,0,1
11616,html,0,1
11617,geneva,0,1
11618,patml,0,1
11619,482,0,1
11620,orgasm,0,3
11621,abouti,0,1
11622,797,0,1
11623,reaalli,0,1
11624,aldub,0,1
11625,nila,0,1
11626,smart,0,1
11627,meter,0,1
11628,display,0,1
11629,unansw,0,1
11630,bri,0,1
11631,magcon,0,1
11632,sinuend,0,1
11633,kak,0,1
11634,laper,0,2
11635,rage,0,1
11636,loser,0,1
11637,brendon,0,1
11638,urie',0,1
11639,sumer,0,1
11640,repackag,0,1
11641,:'d,0,1
11642,matthew,0,1
11643,yongb,0,1
11644,sued,0,1
11645,suprem,0,1
11646,warm-up,0,1
11647,arriv,0,4
11648,brill,0,1
11649,120,0,1
11650,rub,0,1
11651,belli,0,1
11652,jannatul,0,1
11653,ferdou,0,1
11654,ekta,0,1
11655,kharap,0,1
11656,manush,0,1
11657,mart,0,2
11658,gua,0,1
11659,can,0,1
11660,khloe',0,1
11661,nhe,0,1
11662,yar,0,1
11663,minkyuk,0,1
11664,hol,0,1
11665,isol,0,1
11666,hk,0,1
11667,sensor,0,1
11668,broker,0,1
11669,wna,0,1
11670,flaviana,0,1
11671,chickmt,0,1
11672,123,0,1
11673,letsfootbal,0,2
11674,atk,0,2
11675,greymind,0,2
11676,43,0,2
11677,gayl,0,2
11678,cricket,0,3
11679,2-3,0,2
11680,mood-dump,0,1
11681,livestream,0,1
11682,gotten,0,1
11683,felton,0,1
11684,veriti,0,1
11685,standen',0,1
11686,shortli,0,1
11687,😆,0,2
11688,takoyaki,0,1
11689,piti,0,1
11690,aisyah,0,1
11691,ffvi,0,1
11692,youtu.be/2_gpctsojkw,0,1
11693,donutsss,0,1
11694,50p,0,1
11695,grate,0,1
11696,spars,0,1
11697,dd,0,1
11698,lagi,0,1
11699,rider,0,1
11700,pride,0,1
11701,hueee,0,1
11702,password,0,1
11703,thingi,0,1
11704,georg,0,1
11705,afraid,0,2
11706,chew,0,2
11707,toy,0,1
11708,stella,0,1
11709,threw,0,2
11710,theaccidentalcoupl,0,1
11711,smooth,0,1
11712,handov,0,1
11713,spick,0,1
11714,bebii,0,1
11715,happenend,0,1
11716,dr,0,1
11717,balm,0,1
11718,hmph,0,1
11719,bubba,0,2
11720,floor,0,3
11721,georgi,0,1
11722,oi,0,1
11723,bengali,0,1
11724,masterchef,0,1
11725,whatchya,0,1
11726,petrol,0,1
11727,diesel,0,1
11728,wardrob,0,1
11729,awe,0,1
11730,cock,0,1
11731,nyquil,0,1
11732,poootek,0,1
11733,"1,500",0,1
11734,bobbl,0,1
11735,leak,0,1
11736,thermo,0,1
11737,classic,0,1
11738,ti5,0,1
11739,12th,0,1
11740,skate,0,1
11741,tae,0,1
11742,kita,0,4
11743,ia,0,1
11744,pkwalasawa,0,1
11745,india,0,1
11746,corrupt,0,2
11747,access,0,2
11748,anything.sur,0,1
11749,info,0,6
11750,octob,0,1
11751,mubank,0,2
11752,ene,0,2
11753,3k,0,1
11754,zehr,0,1
11755,khani,0,1
11756,groceri,0,1
11757,hubba,0,1
11758,bubbl,0,1
11759,gum,0,2
11760,closet,0,1
11761,jhalak,0,1
11762,. ..,0,2
11763,bakwa,0,1
11764,. ...,0,1
11765,seehiah,0,1
11766,goy,0,1
11767,nacho,0,1
11768,braid,0,2
11769,initi,0,1
11770,ruth,0,1
11771,boong,0,1
11772,recommend,0,3
11773,gta,0,1
11774,cwnt,0,1
11775,trivia,0,1
11776,belat,0,1
11777,rohingya,0,1
11778,muslim,0,2
11779,indict,0,1
11780,traffick,0,1
11781,thailand,0,1
11782,asia,0,1
11783,rumbl,0,1
11784,kumbl,0,1
11785,scold,0,1
11786,phrase,0,1
11787,includ,0,1
11788,tag,0,2
11789,melt,0,1
11790,tfw,0,1
11791,jest,0,1
11792,offend,0,2
11793,sleepingwithsiren,0,1
11794,17th,0,1
11795,bringmethehorizon,0,1
11796,18th,0,2
11797,carva,0,1
11798,regularli,0,2
11799,sympathi,0,1
11800,revamp,0,1
11801,headphon,0,1
11802,cunt,0,1
11803,wacha,0,1
11804,niend,0,1
11805,bravo,0,1
11806,2hr,0,1
11807,13m,0,1
11808,kk,0,2
11809,calibraksaep,0,2
11810,darlin,0,1
11811,stun,0,1
11812,doedn't,0,1
11813,meaning,0,1
11814,horrif,0,2
11815,scoup,0,2
11816,paypal,0,3
11817,sweedi,0,1
11818,nam,0,1
11819,sacconejoly',0,1
11820,bethesda,0,1
11821,fallout,0,1
11822,minecon,0,1
11823,perfect,0,2
11824,katee,0,1
11825,iloveyouu,0,1
11826,linux,0,1
11827,nawww,0,1
11828,chikka,0,1
11829,ug,0,1
11830,rata,0,1
11831,soonest,0,1
11832,mwamwa,0,1
11833,faggot,0,1
11834,doubt,0,2
11835,fyi,0,1
11836,profil,0,1
11837,nicest,0,1
11838,mehendi,0,1
11839,dash,0,1
11840,bookmark,0,1
11841,whay,0,1
11842,shaa,0,1
11843,prami,0,1
11844,😚,0,4
11845,ngee,0,1
11846,ann,0,1
11847,crikey,0,2
11848,snit,0,1
11849,nathanielhinanakit,0,1
11850,naya,0,1
11851,spinni,0,1
11852,wheel,0,2
11853,albeit,0,1
11854,athlet,0,1
11855,gfriend,0,2
11856,yung,0,2
11857,fugli,0,1
11858,💞,0,4
11859,jongda,0,1
11860,hardli,0,2
11861,tlist,0,1
11862,budget,0,1
11863,pabebegirl,0,1
11864,pabeb,0,2
11865,alter,0,1
11866,sandra,0,2
11867,bland,0,2
11868,storifi,0,1
11869,abbi,0,2
11870,mtvhottest,0,1
11871,gaga,0,1
11872,rib,0,1
11873,😵,0,1
11874,hulkamania,0,1
11875,unlov,0,1
11876,lazi,0,3
11877,ihhh,0,1
11878,stackar,0,1
11879,basil,0,1
11880,remedi,0,1
11881,ov,0,2
11882,raiz,0,1
11883,nvr,0,1
11884,gv,0,1
11885,up.wt,0,1
11886,wt,0,1
11887,imran,0,2
11888,achiev,0,1
11889,thr,0,1
11890,soln,0,1
11891,sister',0,1
11892,hong,0,1
11893,kong,0,1
11894,31st,0,1
11895,pipe,0,1
11896,sept,0,2
11897,lawn,0,1
11898,cupid',0,1
11899,torn,0,1
11900,retain,0,1
11901,clown,0,2
11902,lipstick,0,1
11903,haiss,0,1
11904,todayi,0,1
11905,thoo,0,1
11906,everday,0,1
11907,hangout,0,2
11908,steven,0,2
11909,william,0,1
11910,umboh,0,1
11911,goodafternoon,0,1
11912,jadin,0,1
11913,thiz,0,1
11914,iz,0,1
11915,emeg,0,1
11916,kennat,0,1
11917,reunit,0,1
11918,abi,0,1
11919,arctic,0,1
11920,chicsirif,0,1
11921,structur,0,1
11922,cumbia,0,1
11923,correct,0,1
11924,badlif,0,1
11925,4-5,0,2
11926,kaslkdja,0,1
11927,3wk,0,1
11928,flower,0,1
11929,feverfew,0,1
11930,weddingflow,0,1
11931,diyflow,0,1
11932,fitn,0,1
11933,worth,0,4
11934,wolverin,0,1
11935,khan,0,1
11936,innoc,0,1
11937,🙏,0,1
11938,🎂,0,2
11939,memem,0,2
11940,krystoria,0,1
11941,snob,0,1
11942,zumba,0,1
11943,greekcrisi,0,1
11944,remain,0,1
11945,dutch,0,1
11946,legibl,0,2
11947,isra,0,1
11948,passport,0,1
11949,froze,0,1
11950,theori,0,1
11951,23rd,0,1
11952,24th,0,1
11953,stomachach,0,1
11954,slice,0,1
11955,ཀ,0,1
11956,again,0,1
11957,otani,0,1
11958,3-0,0,1
11959,3rd,0,3
11960,bottom,0,2
11961,niaaa,0,1
11962,2/4,0,1
11963,scheme,0,2
11964,fckin,0,1
11965,hii,0,1
11966,vin,0,1
11967,plss,0,1
11968,rpli,0,1
11969,rat,0,3
11970,bollywood,0,1
11971,mac,0,1
11972,backup,0,2
11973,lune,0,1
11974,robinhood,0,1
11975,robinhoodi,0,1
11976,🚙,0,1
11977,💚,0,1
11978,docopenhagen,0,1
11979,setter,0,1
11980,swipe,0,1
11981,bbygurl,0,1
11982,neil,0,1
11983,caribbean,0,1
11984,6yr,0,1
11985,jabongatpumaurbanstamped,0,2
11986,takraw,0,1
11987,fersure,0,1
11988,angi,0,1
11989,sheriff,0,1
11990,aaag,0,1
11991,i'mo,0,1
11992,sulk,0,1
11993,selfish,0,1
11994,trick,0,2
11995,nonc,0,1
11996,pad,0,1
11997,bison,0,1
11998,motiv,0,2
11999,q'don,0,1
12000,cheat,0,2
12001,stomp,0,1
12002,aaaaaaaaah,0,1
12003,kany,0,1
12004,mama,0,1
12005,jdjdjdjd,0,1
12006,jimin',0,1
12007,fancaf,0,1
12008,waffl,0,1
12009,87.7,0,1
12010,2fm,0,1
12011,himseek,0,1
12012,kissm,0,1
12013,akua,0,1
12014,glo,0,1
12015,cori,0,1
12016,monteith,0,1
12017,often,0,1
12018,hashbrown,0,1
12019,💘,0,2
12020,pg,0,1
12021,msc,0,1
12022,hierro,0,1
12023,shirleycam,0,1
12024,phonesex,0,2
12025,pal,0,1
12026,111,0,1
12027,gilet,0,1
12028,cheek,0,1
12029,squishi,0,1
12030,lahhh,0,1
12031,eon,0,1
12032,sunris,0,1
12033,beeti,0,1
12034,697,0,1
12035,kikkomansabor,0,1
12036,getaway,0,1
12037,crimin,0,1
12038,amiibo,0,1
12039,batman,0,1
12040,habe,0,1
12041,siannn,0,1
12042,march,0,1
12043,2017,0,1
12044,chuckin,0,1
12045,ampsha,0,1
12046,nia,0,1
12047,strap,0,1
12048,dz9055,0,1
12049,entlead,0,1
12050,590,0,1
12051,twice,0,5
12052,07:02,0,1
12053,ifsc,0,1
12054,mayor,0,1
12055,biodivers,0,1
12056,taxonom,0,1
12057,collabor,0,1
12058,speci,0,1
12059,discoveri,0,1
12060,collar,0,1
12061,3:03,0,1
12062,belt,0,1
12063,smith,0,2
12064,eyelin,0,1
12065,therefor,0,1
12066,netherland,0,1
12067,el,0,1
12068,jeb,0,1
12069,blacklivesmatt,0,1
12070,slogan,0,1
12071,msnbc,0,1
12072,jebbush,0,1
12073,famish,0,1
12074,marino,0,1
12075,qualifi,0,2
12076,suzi,0,1
12077,skirt,0,1
12078,tama,0,1
12079,warrior,0,2
12080,wound,0,1
12081,iraq,0,1
12082,be,0,2
12083,camara,0,1
12084,coveral,0,1
12085,happili,0,1
12086,sneezi,0,1
12087,rogerwatch,0,1
12088,stalker,0,1
12089,velvet,0,1
12090,tradit,0,1
12091,people',0,1
12092,beheaviour,0,1
12093,robert',0,1
12094,".
.",0,2
12095,aaron,0,1
12096,jelous,0,1
12097,mtg,0,1
12098,thoughtseiz,0,1
12099,playabl,0,1
12100,oldi,0,1
12101,goodi,0,1
12102,mcg,0,1
12103,inspirit,0,1
12104,shine,0,1
12105,ise,0,1
12106,assum,0,2
12107,waist,0,2
12108,guin,0,1
12109,venu,0,1
12110,evil,0,1
12111,pepper,0,1
12112,thessidew,0,1
12113,877,0,1
12114,genesi,0,1
12115,mexico,0,2
12116,novemb,0,1
12117,mash,0,1
12118,whattsap,0,1
12119,inuyasha,0,2
12120,outfwith,0,1
12121,myungsoo,0,1
12122,organis,0,1
12123,satisfi,0,1
12124,wah,0,1
12125,challo,0,1
12126,pliss,0,1
12127,juliana,0,1
12128,enrol,0,1
12129,darlen,0,1
12130,emoji,0,2
12131,brisban,0,1
12132,merlin,0,1
12133,nawwwe,0,1
12134,hyperbulli,0,1
12135,tong,0,1
12136,nga,0,1
12137,seatmat,0,1
12138,rajud,0,1
12139,barkada,0,1
12140,ore,0,1
12141,kayla,0,1
12142,ericavan,0,1
12143,jong,0,1
12144,dongwoo,0,1
12145,photocard,0,1
12146,wh,0,1
12147,dw,0,1
12148,tumor,0,1
12149,vivian,0,1
12150,mmsmalubhangsakit,0,1
12151,jillcruz,0,2
12152,lgbt,0,3
12153,qt,0,1
12154,19th,0,1
12155,toss,0,1
12156,co-work,0,1
12157,mia,0,1
12158,push,0,4
12159,dare,0,2
12160,unsettl,0,1
12161,gh,0,1
12162,18c,0,1
12163,rlli,0,2
12164,hamster,0,2
12165,sheeran,0,2
12166,preform,0,2
12167,monash,0,1
12168,hitmark,0,1
12169,glitch,0,1
12170,safaa,0,1
12171,selena',0,1
12172,galat,0,1
12173,tum,0,1
12174,ab,0,5
12175,non,0,1
12176,lrka,0,1
12177,bna,0,1
12178,kia,0,1
12179,bhook,0,1
12180,jai,0,1
12181,social,0,2
12182,afterschool,0,1
12183,bilal,0,1
12184,ashraf,0,1
12185,icu,0,1
12186,thanksss,0,1
12187,annnd,0,1
12188,winchest,0,1
12189,{:,0,1
12190,grepe,0,1
12191,grepein,0,1
12192,panem,0,1
12193,lover,0,1
12194,sulli,0,1
12195,cpm,0,1
12196,condemn,0,1
12197,✔,0,1
12198,occur,0,1
12199,unagi,0,1
12200,7elw,0,1
12201,mesh,0,1
12202,beyt,0,1
12203,3a2ad,0,1
12204,fluent,0,1
12205,varsiti,0,1
12206,sengenza,0,1
12207,context,0,1
12208,movnat,0,1
12209,yield,0,1
12210,nbhero,0,1
12211,it'd,0,1
12212,background,0,1
12213,agov,0,1
12214,brasileirao,0,2
12215,abus,0,1
12216,unpar,0,1
12217,bianca,0,1
12218,bun,0,1
12219,dislik,0,1
12220,burdensom,0,1
12221,clear,0,2
12222,amelia,0,1
12223,melon,0,2
12224,useless,0,1
12225,soccer,0,2
12226,interview,0,2
12227,thursday,0,1
12228,nevermind,0,1
12229,jeon,0,1
12230,claw,0,1
12231,thigh,0,2
12232,traction,0,1
12233,damnit,0,1
12234,pri,0,1
12235,pv,0,2
12236,reliv,0,1
12237,nyc,0,2
12238,klm,0,1
12239,11am,0,1
12240,mcd',0,1
12241,hung,0,1
12242,bam,0,1
12243,seventh,0,1
12244,splendour,0,1
12245,swedish,0,1
12246,metal,0,1
12247,häirførc,0,1
12248,givecodpieceach,0,1
12249,alic,0,3
12250,stile,0,1
12251,explain,0,3
12252,ili,0,1
12253,pragu,0,1
12254,sadi,0,1
12255,charact,0,1
12256,915,0,1
12257,hayee,0,2
12258,patwari,0,1
12259,mam,0,1
12260,ik',0,1
12261,vision,0,2
12262,ga,0,1
12263,awhhh,0,1
12264,nalang,0,1
12265,hehe,0,1
12266,albanian,0,1
12267,curs,0,2
12268,tava,0,1
12269,chara,0,1
12270,teteh,0,1
12271,verri,0,1
12272,shatter,0,2
12273,sb,0,1
12274,nawe,0,1
12275,bulldog,0,1
12276,macho,0,1
12277,puriti,0,1
12278,kwento,0,1
12279,nakakapikon,0,1
12280,nagbabasa,0,1
12281,blog,0,2
12282,cancer,0,1
12283,:-\,0,1
12284,jonatha,0,4
12285,beti,0,4
12286,sogok,0,1
12287,premium,0,2
12288,instrument,0,1
12289,howev,0,1
12290,dastardli,0,1
12291,swine,0,1
12292,envelop,0,1
12293,pipol,0,1
12294,tad,0,1
12295,wiper,0,2
12296,supposedli,0,1
12297,kernel,0,1
12298,intel,0,1
12299,mega,0,1
12300,bent,0,1
12301,socket,0,1
12302,pcgame,0,1
12303,pcupgrad,0,1
12304,brainwash,0,2
12305,smosh,0,1
12306,plawnew,0,1
12307,837,0,1
12308,aswel,0,1
12309,litter,0,1
12310,mensch,0,1
12311,sepanx,0,1
12312,pci,0,1
12313,caerphilli,0,1
12314,omw,0,1
12315,😍,0,1
12316,hahdhdhshh,0,1
12317,growinguppoor,0,1
12318,🇺,0,2
12319,🇸,0,2
12320,bangtan',0,1
12321,taimoor,0,1
12322,meray,0,1
12323,dost,0,1
12324,tya,0,1
12325,refollow,0,1
12326,dumb,0,2
12327,butt,0,1
12328,pissbabi,0,1
12329,plank,0,1
12330,inconsist,0,1
12331,moor,0,1
12332,bin,0,1
12333,osx,0,1
12334,chrome,0,1
12335,voiceov,0,1
12336,devo,0,1
12337,hulkhogan,0,1
12338,unpleas,0,1
12339,daaamn,0,1
12340,dada,0,1
12341,fulli,0,1
12342,spike,0,1
12343,panic',0,1
12344,22nd,0,1
12345,south,0,2
12346,africa,0,2
12347,190,0,2
12348,lizardz,0,1
12349,deepli,0,1
12350,emerg,0,1
12351,engin,0,1
12352,dormtel,0,1
12353,scho,0,1
12354,siya,0,1
12355,onee,0,1
12356,carri,0,1
12357,7pm,0,1
12358,feta,0,1
12359,blaaaz,0,1
12360,nausea,0,1
12361,awar,0,1
12362,top-up,0,1
12363,sharknado,0,1
12364,erni,0,1
12365,ezoo,0,1
12366,lilybutl,0,1
12367,seduc,0,2
12368,powai,0,1
12369,neighbor,0,1
12370,delhi,0,1
12371,unsaf,0,1
12372,halo,0,1
12373,fred,0,1
12374,gaon,0,1
12375,infnt,0,1
12376,elig,0,1
12377,acub,0,1
12378,why'd,0,1
12379,bullshit,0,2
12380,hanaaa,0,1
12381,jn,0,1
12382,tau,0,1
12383,basta,0,1
12384,sext,0,1
12385,addm,0,1
12386,hotmusicdeloco,0,2
12387,dhi,0,1
12388,👉,0,1
12389,8ball,0,1
12390,fakmarey,0,1
12391,doo,0,2
12392,six,0,3
12393,flag,0,1
12394,fulltim,0,1
12395,awkward,0,1
12396,beet,0,1
12397,juic,0,1
12398,dci,0,1
12399,granddad,0,1
12400,minion,0,3
12401,bucket,0,1
12402,kapan,0,1
12403,udah,0,1
12404,dihapu,0,1
12405,hilang,0,1
12406,dari,0,1
12407,muka,0,1
12408,bumi,0,1
12409,narrow,0,1
12410,gona,0,2
12411,chello,0,1
